InvoiceId,Date,hard drive,Time,Department,City,Quantity,State,Product,CustomerName,Store,Address,Total,protocol,PaymentType,driver,PostalCode,Gender,monitor,ProductPrice,port
413296,"10-22-2021",6751467,"22:41:37","Shoes, Sports & Baby","Gregoryfort",1,"AR","Gorgeous Granite Shoes","Julia Lubowitz II","Auer V","3494 Jacinto Road",82.20,"overriding","AMEX",768563,62935,"Female",true,82.20,"index"
634904,"9-5-2021",true,"3:40:35","Sports, Health & Kids","Bernadettefurt",10,"GA","Small Cotton Chair","Lonnie Leffler V","Parisian, Wolff and Gorczany","30709 Mann Haven",714.60,false,"Visa",97.59,45601,"Male",true,71.46,false
609498,"7-9-2021",16.42,"2:26:22","Garden, Beauty & Sports","Toychester",6,"KS","Ergonomic Plastic Computer","Rowena Huel MD","Wiegand-Tillman","53680 Jaquan Via",340.26,32.57,"MasterCard",55.62,81974,"Male",52.49,56.71,"calculate"
424505,"9-30-2021",1760969,"17:20:27","Sports & Kids","Sengerland",2,"TX","Practical Wooden Table","Joe Larkin Sr.","McClure, Block and Franecki","354 Hartmann Crest",15.24,true,"MasterCard",484066,30828,"Female",83.35,7.62,8593849
509905,"10-13-2021","compress","1:3:31","Electronics & Shoes","West Etha",4,"NE","Awesome Wooden Gloves","Emmie Wyman","Auer V","2728 Doyle Cove",288.84,"multi-byte","Cash",17.56,30152,"Female",4483628,72.21,8074977
751616,"3-30-2021","bandwidth","16:14:6","Computers, Kids & Jewelery","East Eleanore",2,"ME","Incredible Plastic Shirt","Litzy Lockman","Parisian, Wolff and Gorczany","16091 Huels Haven",154.64,true,"MasterCard",2992276,75205,"Male","connecting",77.32,true
676431,"10-13-2021",3908760,"19:48:53","Health & Music","Bettieshire",6,"IL","Rustic Steel Shoes","Manley Heller DDS","Larkin-McClure","6557 Van Hills",170.10,"neural","MasterCard","solid state",17322,"Female",82.33,28.35,"haptic"
849942,"7-9-2021",79104,"4:24:36","Outdoors","Gladystown",10,"VA","Gorgeous Plastic Chair","Mr. Brooks Kunde","Kuphal, Spencer and Blanda","893 Sarina Knoll",340.20,3893927,"MasterCard",77.41,28856,"Male",true,34.02,true
570454,"10-17-2021",false,"0:19:59","Electronics","Demetriuschester",10,"LA","Small Granite Shirt","David Dietrich","Larkin-McClure","1183 Feeney Trace",538.80,true,"AMEX",false,64397,"Male",7.86,53.88,3.96
933315,"12-27-2020",90.67,"2:1:29","Industrial, Kids & Automotive","West Tannerchester",10,"UT","Sleek Wooden Hat","Paxton Simonis","Kshlerin DDS","57860 Bailey Islands",850.90,"calculating","EWallet",false,52847,"Female",7400954,85.09,true
415140,"10-19-2021","circuit","21:51:29","Beauty, Outdoors & Industrial","North Vitaton",10,"TX","Rustic Rubber Shoes","Miss Ole Mann","Kuphal, Spencer and Blanda","7779 Jerel Plaza",786.10,94.54,"AMEX",3235248,38401,"Male",53.38,78.61,6955378
867854,"7-8-2021",3633101,"20:27:6","Games, Industrial & Books","North Camden",2,"FL","Intelligent Rubber Hat","Alberta Oberbrunner","McClure, Block and Franecki","32515 Ferry Crossing",56.88,"backing up","MasterCard",15.24,25832,"Female","firewall",28.44,84.41
574790,"8-4-2021","multi-byte","15:57:6","Games","Port General",9,"NJ","Fantastic Rubber Car","Antone Simonis","Larkin-McClure","94285 Sydnie Neck",246.60,true,"Cash",6547733,76721,"Male",5947277,27.40,5663152
659185,"10-16-2021",true,"3:46:13","Games, Books & Outdoors","East Flavio",7,"WA","Intelligent Wooden Table","Amely Wiegand","Considine PhD","30228 Schulist Plains",560.70,7815441,"AMEX",7569253,10057,"Male",5534681,80.10,true
410009,"8-14-2021",6088733,"21:11:49","Home","Conroyborough",6,"MD","Small Wooden Computer","Tressie Kertzmann","Considine PhD","338 Augusta Throughway",557.46,85.08,"AMEX",4362159,92063,"Female",4.99,92.91,true
869918,"9-20-2021",false,"1:21:39","Grocery","Savionmouth",1,"WI","Rustic Steel Shoes","Ruthe Kutch","Lakin, O'Connell and Monahan","2232 Alessandra Turnpike",40.69,70.28,"Visa","copying",67966,"Male",63.23,40.69,false
485006,"8-14-2021",14115,"1:22:23","Baby & Garden","Minniemouth",2,"MO","Small Rubber Table","Miss Alanna Kertzmann","Considine PhD","152 Rogers Roads",98.92,false,"MasterCard",true,86063,"Male",87.48,49.46,10.95
258852,"8-6-2021",false,"4:25:22","Computers","Alexanderbury",4,"HI","Intelligent Granite Shoes","Brown Swaniawski","Kshlerin DDS","889 Yazmin Drive",69.28,false,"Visa",75.79,41147,"Female",2074593,17.32,1882291
530198,"1-15-2021","AGP","2:8:30","Automotive, Toys & Kids","Jenkinsfort",10,"AR","Practical Granite Shirt","Torey Bergnaum","Wiegand-Tillman","8544 Jett Lodge",249.00,97.67,"Cash","SAS",34309,"Male","solid state",24.90,"wireless"
888810,"10-19-2021",true,"14:31:55","Kids","Melvinchester",6,"AZ","Rustic Cotton Table","Ludie Adams","Wiegand-Tillman","89929 Leffler Forges",463.98,"RSS","AMEX",91.86,31166,"Female",3468746,77.33,9398840
286157,"10-10-2021","connecting","10:19:45","Industrial, Grocery & Movies","West Angelinestad",3,"MS","Small Wooden Pants","Roma Yundt","Wiegand-Tillman","86915 Wehner Plaza",164.46,"wireless","MasterCard",48451,77920,"Female",7341200,54.82,9.08
476798,"10-14-2021",false,"4:31:47","Computers, Music & Jewelery","Ellieberg",1,"NY","Awesome Plastic Chair","Chaz Parker","Kuphal, Spencer and Blanda","45550 Marvin Center",30.33,false,"AMEX",44.41,82813,"Female",true,30.33,3751025
263710,"10-13-2021",89.15,"23:50:18","Toys & Industrial","North Murphyland",6,"SC","Sleek Steel Chair","Lorenzo Borer","McClure, Block and Franecki","3153 Ernser Harbor",31.38,false,"MasterCard",29.15,50394,"Female",false,5.23,61.58
295788,"8-18-2021",11.06,"18:51:55","Kids, Books & Movies","Lake Odellborough",2,"AK","Incredible Steel Hat","Maryse Lang","Kshlerin DDS","7114 Loma Bridge",67.50,17.08,"AMEX",52.64,80947,"Female",true,33.75,true
499108,"7-13-2021",95.93,"21:13:1","Tools","South Ardith",5,"TX","Incredible Concrete Car","Dr. Viola Gerhold","Larkin-McClure","56847 O'Reilly Branch",362.45,true,"Visa",64.97,99993,"Female",false,72.49,46443
319007,"6-28-2021",19.56,"23:0:2","Toys","Port Aubree",3,"ID","Awesome Granite Shoes","Ruby Schuster","Parisian, Wolff and Gorczany","78053 Streich Vista",176.25,25.59,"AMEX",664094,10944,"Female",1033892,58.75,6966580
138011,"10-23-2021","neural","18:19:24","Outdoors & Movies","Lysanneview",7,"NH","Small Cotton Hat","Mrs. Odessa Mante","Armstrong, Strosin and Altenwerth","79989 Zulauf Estates",221.69,true,"AMEX","quantifying",60423,"Male",true,31.67,2787497
821880,"3-5-2021","application","17:41:15","Garden, Sports & Jewelery","Daisyview",10,"AL","Incredible Rubber Hat","Franz Tillman","McClure, Block and Franecki","289 General Drives",731.30,87.89,"Visa","open-source",20847,"Male","transmitter",73.13,50.96
291965,"10-11-2021",45.87,"23:22:18","Health","New Cruz",1,"NV","Incredible Plastic Gloves","Pinkie Trantow MD","Kshlerin DDS","818 Hahn Isle",67.90,true,"Visa","protocol",83268,"Female",3199394,67.90,true
467312,"9-15-2021",true,"17:57:41","Grocery","North Telly",10,"MI","Awesome Cotton Shoes","Mr. Bernadine Nikolaus","Auer V","3173 Mraz Course",442.80,37.48,"Visa",73.24,50168,"Male",true,44.28,false
102745,"4-30-2021",14.86,"20:28:33","Tools & Computers","West Chancemouth",1,"IA","Intelligent Granite Shoes","Hattie Padberg","Lakin, O'Connell and Monahan","75972 Yundt Pine",8.73,"monitor","Cash","optical",33098,"Female",false,8.73,50.75
103816,"9-18-2021",99.71,"6:19:53","Movies, Garden & Music","Brainview",3,"MS","Rustic Cotton Car","Alaina Buckridge DDS","Considine PhD","93708 Wehner Square",251.52,true,"Visa","navigating",60742,"Female",true,83.84,2209153
359932,"4-24-2021",96.95,"23:20:59","Clothing","North Oswald",3,"WA","Fantastic Granite Chair","Elisha Pollich DVM","Considine PhD","199 Pouros Freeway",260.49,1705553,"Visa",false,97527,"Female","XML",86.83,60.02
867842,"3-2-2021",9230178,"11:23:21","Home","South Michaela",6,"AR","Rustic Granite Hat","Miss Leola Luettgen","Armstrong, Strosin and Altenwerth","79572 Brakus Shores",505.32,"synthesize","MasterCard",24.87,65025,"Male","ADP",84.22,"optical"
536428,"8-27-2021","PNG","19:54:45","Health & Tools","Vivianneshire",6,"ID","Ergonomic Wooden Pants","Kenna McDermott","Considine PhD","8578 Laney Rest",461.22,false,"Visa",81.92,97839,"Male","SMTP",76.87,false
806346,"9-6-2021",25.18,"6:23:31","Toys","New Brennon",1,"AL","Incredible Granite Pants","Carolina Nader","Larkin-McClure","481 Tillman Shore",41.80,31.21,"Visa",false,28268,"Female",63.62,41.80,3521270
970338,"8-21-2021",true,"22:58:25","Beauty","East Delphaton",2,"MO","Rustic Concrete Pants","Kristoffer Frami","Kshlerin DDS","5050 Rice Stravenue",5.80,false,"MasterCard",51.93,67874,"Female",false,2.90,11.32
677058,"7-28-2021",true,"15:23:44","Games & Automotive","Myahmouth",9,"PA","Sleek Wooden Computer","Amya Runolfsdottir","Kshlerin DDS","78407 Kovacek Forges",603.99,true,"EWallet",36.68,25375,"Male",72.64,67.11,"PNG"
660390,"6-11-2021","transmitting","21:39:4","Automotive, Grocery & Outdoors","Glenmouth",7,"VA","Practical Cotton Computer","Nova Pouros IV","Wiegand-Tillman","11192 Aurelia Cliffs",386.75,false,"Visa",true,54577,"Female",30.47,55.25,53.94
657064,"8-27-2021",5062859,"18:48:6","Clothing & Computers","South Alexa",7,"KY","Small Granite Computer","Leilani Bogisich","Considine PhD","9765 Watsica Valley",638.40,6643774,"EWallet",2819913,17595,"Male",8811187,91.20,"system"
537671,"5-31-2021","navigate","19:37:28","Computers","Kileyberg",8,"OH","Incredible Granite Gloves","Hailee Abbott","Considine PhD","5578 Kunze Camp",543.68,7.56,"AMEX","solid state",96583,"Female",true,67.96,1651569
132378,"10-25-2021","hacking","11:14:27","Outdoors","East Sigrid",4,"WA","Sleek Wooden Computer","Miss Maurice Bailey","McClure, Block and Franecki","597 Sydnee Oval",67.64,"online","Cash","override",14908,"Female",true,16.91,"system"
118565,"10-23-2021",1837822,"10:18:0","Automotive, Health & Toys","South Vincenza",7,"IL","Awesome Granite Gloves","Noemy Williamson","Armstrong, Strosin and Altenwerth","785 Schmidt Drives",178.99,"input","Visa",26.06,62595,"Female",true,25.57,true
576181,"4-1-2021",84.09,"13:15:43","Shoes","Ocieland",6,"ME","Ergonomic Plastic Hat","Horacio Lindgren DDS","Armstrong, Strosin and Altenwerth","70059 Little Trail",260.58,false,"Visa",7547151,63795,"Female",20.17,43.43,43.24
381716,"10-9-2021",false,"10:28:7","Books, Kids & Shoes","Lake Dinostad",6,"DE","Fantastic Plastic Car","Mrs. Jerrell Kuvalis","Lakin, O'Connell and Monahan","6016 Leannon Ferry",584.52,21.54,"EWallet",44.98,37723,"Male",true,97.42,false
324686,"7-24-2021",true,"16:43:10","Shoes, Garden & Sports","Hicklemouth",1,"VT","Incredible Plastic Chair","River Olson V","Auer V","26456 Margie Plaza",60.57,false,"Cash",false,84567,"Male","mobile",60.57,98.34
983447,"10-3-2021",true,"3:48:28","Music & Books","Kohlerstad",10,"MN","Awesome Granite Car","Adah Heaney Sr.","Lakin, O'Connell and Monahan","61421 Chase Mountain",278.40,7564538,"EWallet",1007342,23901,"Female","array",27.84,6.65
350741,"9-12-2021",9431484,"16:14:38","Games & Jewelery","South Aleen",10,"MO","Fantastic Rubber Car","Willy Harvey","Larkin-McClure","168 Noemi Green",733.30,"JBOD","AMEX",71.47,37410,"Male",5223120,73.33,2955359
296596,"10-1-2021","synthesize","10:22:5","Sports","West Missouri",8,"MS","Fantastic Plastic Pants","Ena Schamberger","Considine PhD","8247 Cedrick Falls",764.96,false,"MasterCard","multi-byte",13565,"Female","programming",95.62,true
741938,"8-4-2021",74.94,"21:11:1","Sports","South Deion",2,"MA","Rustic Wooden Gloves","Gracie O'Conner","Armstrong, Strosin and Altenwerth","4920 Hans Corners",123.90,81.27,"Cash",true,68078,"Male",294280,61.95,275460
515249,"8-17-2021","parsing","11:31:35","Toys, Outdoors & Grocery","North Mollieview",5,"AR","Awesome Steel Shoes","Mrs. Cornell Lowe","Larkin-McClure","39725 Gregoria Estates",214.90,"program","MasterCard","connecting",55587,"Female",35.27,42.98,34.50
926342,"10-22-2021",84.15,"2:11:53","Clothing, Computers & Beauty","North Alf",2,"NH","Rustic Concrete Gloves","Vicky Emard","Kshlerin DDS","15948 Bailey Tunnel",7.50,87.58,"Visa",22.99,97744,"Male",true,3.75,false
782267,"4-29-2021",68.99,"20:37:28","Grocery & Tools","New Tyreekview",5,"HI","Practical Steel Shoes","Miss Dexter Upton","Lakin, O'Connell and Monahan","5221 Brisa Alley",162.30,5608197,"MasterCard",5974340,57826,"Male",43.70,32.46,67.18
749439,"10-14-2021",false,"21:31:17","Automotive & Sports","North Micaelatown",6,"VT","Incredible Wooden Pants","Loma Doyle DDS","McClure, Block and Franecki","98864 Casandra Station",456.18,"multi-byte","Visa",false,87601,"Male","quantifying",76.03,6410773
452150,"8-17-2021",4969557,"23:23:58","Movies","Pfefferview",2,"WI","Practical Rubber Chair","Miss Louisa Farrell","Considine PhD","4862 Shanahan Plaza",104.84,"RAM","Cash",2959463,69184,"Male",8798808,52.42,"generate"
371144,"6-4-2021",35.89,"0:43:43","Beauty & Jewelery","New Arthur",8,"NH","Gorgeous Plastic Shoes","Samantha Berge","Considine PhD","6388 Larson Islands",479.60,"card","MasterCard",11.91,91399,"Female",5372892,59.95,5773970
181879,"9-15-2021","navigating","13:25:38","Music","East Dangelotown",8,"WI","Small Plastic Shirt","Price Gutmann","Wiegand-Tillman","57021 Magnus View",324.32,45.54,"EWallet",false,38102,"Female",5.74,40.54,"redundant"
225556,"2-7-2021",true,"2:51:17","Jewelery, Beauty & Shoes","Emmerichport",2,"MD","Small Rubber Hat","Lina Miller","Armstrong, Strosin and Altenwerth","42182 Gertrude Highway",30.66,30.30,"Visa",53.73,61420,"Female",false,15.33,"1080p"
974827,"8-10-2021",true,"18:12:49","Electronics & Movies","Lennieside",8,"NH","Fantastic Wooden Chair","Mr. Jailyn Larkin","Parisian, Wolff and Gorczany","50462 Jedediah Roads",443.20,false,"Cash",58.22,18291,"Male",true,55.40,false
352596,"10-21-2021",49.52,"20:53:17","Games, Shoes & Industrial","North Garfield",6,"GA","Practical Granite Shirt","Cristopher McCullough","Kuphal, Spencer and Blanda","7126 Kertzmann Inlet",444.96,false,"Cash",89.08,53317,"Male",false,74.16,58.03
566621,"10-1-2021","indexing","19:12:14","Jewelery","South Alek",3,"TN","Sleek Rubber Car","Mr. Dortha Monahan","McClure, Block and Franecki","9190 Grant Haven",45.15,3824217,"AMEX",false,40567,"Male",6.83,15.05,42.77
551797,"8-29-2021","hack","18:50:54","Jewelery & Home","East Vincenzaside",9,"ME","Small Plastic Gloves","Josianne Klein","Kuphal, Spencer and Blanda","763 Clementina Circles",608.40,71.73,"Visa",3656215,75223,"Female",8295541,67.60,"JBOD"
802889,"10-24-2021",false,"12:58:42","Games & Electronics","Lake Mireilleshire",6,"UT","Small Cotton Pants","Pearlie Hudson","Considine PhD","502 Cummings Skyway",482.94,9145092,"AMEX",5253065,54448,"Male","back up",80.49,true
980568,"7-23-2021",4745481,"23:4:32","Electronics, Tools & Beauty","West Grayce",6,"NE","Sleek Granite Shoes","Fletcher Hartmann","Kshlerin DDS","664 Dion Centers",184.20,41.73,"Visa",51.11,34525,"Female",47.19,30.70,71.02
901189,"6-10-2021",true,"18:15:10","Books & Jewelery","Burdettestad",5,"SC","Rustic Plastic Gloves","Christ Rice","Larkin-McClure","8053 Rudy Port",426.30,false,"Visa",false,41418,"Male",68.27,85.26,91.53
405770,"8-4-2021",false,"17:31:55","Outdoors, Health & Games","East Elsie",10,"WI","Fantastic Granite Computer","Zelma Nikolaus","Parisian, Wolff and Gorczany","56474 Ortiz Square",711.40,20.68,"MasterCard",true,75473,"Male","bandwidth",71.14,689761
696204,"10-18-2021",5416496,"19:1:36","Shoes, Toys & Automotive","New Maritza",6,"TN","Small Concrete Hat","Mrs. Erin Kertzmann","Auer V","459 Priscilla Route",368.52,true,"Cash",false,84373,"Female",2697018,61.42,"XML"
963313,"9-3-2021",3662250,"21:1:28","Tools, Beauty & Clothing","North Fiona",1,"WI","Ergonomic Steel Shoes","Shaylee Lockman","McClure, Block and Franecki","503 Flatley Island",58.30,false,"Cash","auxiliary",69300,"Male",61.14,58.30,8504711
568176,"8-13-2021","programming","3:13:46","Electronics","Chaddside",1,"NJ","Awesome Wooden Chair","Miss Leone Hamill","McClure, Block and Franecki","34354 Arthur Light",28.81,true,"EWallet",509803,12784,"Male",6219704,28.81,"hack"
666576,"8-11-2021",65.01,"1:39:47","Books","Keelingburgh",3,"MS","Gorgeous Granite Shoes","Carolyn Zboncak","Kuphal, Spencer and Blanda","64284 Herzog Land",48.27,4235789,"Visa",3258181,73403,"Female",31.15,16.09,false
188755,"12-17-2020",true,"21:31:55","Health","East Cielo",6,"OK","Incredible Rubber Chair","Mrs. Frankie Collier","Auer V","6194 Rey Stream",463.62,96.04,"AMEX","back up",67060,"Male",15.99,77.27,51.54
706612,"6-2-2021",true,"23:37:35","Electronics, Jewelery & Grocery","Delilahport",7,"IL","Intelligent Rubber Chair","Miss Eloy Lakin","Considine PhD","1581 Alessandra Stream",534.38,true,"EWallet",3.68,16231,"Male",false,76.34,false
552034,"10-2-2021",59.10,"17:21:43","Automotive, Games & Books","Fredyside",4,"NH","Ergonomic Wooden Computer","Bailey Lakin III","Auer V","93127 Dibbert Center",125.72,false,"AMEX",25.57,21326,"Male",false,31.43,6257020
992205,"11-23-2020",1078591,"2:13:43","Electronics","New Jaclynhaven",8,"TN","Intelligent Rubber Chair","Aleen Schuppe","Auer V","89893 Ledner Throughway",38.16,40.09,"Visa",76.26,96811,"Female",false,4.77,false
787431,"9-28-2021",48.84,"12:5:25","Health, Grocery & Clothing","Ericastad",7,"FL","Sleek Steel Table","Mrs. Daphney Tremblay","Kshlerin DDS","710 Kara Ford",155.61,false,"Cash",8583203,60901,"Male","connecting",22.23,66.70
730051,"10-12-2021","wireless","6:53:1","Sports, Kids & Electronics","Stammfurt",2,"KY","Sleek Rubber Shirt","Emma Langworth","Parisian, Wolff and Gorczany","40249 Bruen Club",163.04,5624949,"AMEX","navigating",77102,"Female","wireless",81.52,true
677379,"8-5-2021",1835829,"3:27:34","Baby & Automotive","Rathton",9,"IL","Awesome Cotton Table","Berneice Davis","Auer V","7233 Blick Summit",422.82,4434373,"Cash",9307203,85829,"Male","monitor",46.98,"compressing"
436271,"7-24-2021","primary","7:9:40","Movies & Jewelery","Port Aldenport",2,"MN","Intelligent Steel Car","Vincenzo O'Hara","Lakin, O'Connell and Monahan","445 Yost Inlet",169.40,8113450,"MasterCard",6932441,28606,"Male",false,84.70,false
542016,"12-17-2020",2517917,"10:19:1","Games, Books & Tools","East Maxwell",5,"ID","Gorgeous Steel Hat","Idella Lemke","Kuphal, Spencer and Blanda","23222 Beier Gateway",21.35,true,"EWallet",9107951,49329,"Male","copy",4.27,1926078
900940,"10-23-2021","SQL","3:54:34","Movies, Beauty & Shoes","Port Kaylah",10,"MN","Small Cotton Hat","Ms. Kody Kuphal","Considine PhD","20389 Feest Motorway",67.30,63.44,"Cash",60.71,89441,"Female","sensor",6.73,93.11
900813,"8-5-2021",true,"10:28:28","Music","Port Grace",3,"SD","Gorgeous Plastic Chair","Mrs. Eleazar Bashirian","Considine PhD","9779 Ova Corners",292.62,true,"AMEX",true,19650,"Male","solid state",97.54,8179870
359495,"11-19-2020",36.49,"6:30:59","Electronics & Garden","West Ahmed",2,"NY","Gorgeous Wooden Pants","Althea Gaylord","Kuphal, Spencer and Blanda","7446 Presley Trace",45.44,79.26,"Cash",2.55,64060,"Female",7784784,22.72,true
315786,"10-21-2021",false,"18:33:23","Shoes & Home","West Akeemview",5,"NE","Incredible Concrete Shoes","Zane Schinner","Kuphal, Spencer and Blanda","9621 Dayne Track",442.50,"bus","Cash",24.01,41781,"Male",1288115,88.50,8834914
395019,"10-11-2021",4850295,"3:2:16","Industrial, Baby & Books","Goldnerburgh",5,"IL","Gorgeous Granite Car","Chasity Boyle","McClure, Block and Franecki","6207 Howell Expressway",398.25,2462817,"Cash","reboot",28163,"Male",true,79.65,"connecting"
633345,"8-6-2021","IB","16:57:45","Beauty","North Elinore",2,"ID","Intelligent Plastic Car","Elinore Dach","Larkin-McClure","79206 Lou Islands",120.16,5663336,"Visa",908847,70229,"Female","optical",60.08,"hard drive"
304434,"10-10-2021",361960,"7:36:36","Kids, Jewelery & Books","Beatricehaven",2,"MS","Ergonomic Concrete Chair","Annamarie Paucek","Considine PhD","90428 Fisher Road",129.28,false,"Visa",true,39830,"Male",33.26,64.64,true
474239,"9-5-2021",false,"21:17:54","Beauty, Shoes & Books","Port Monserrate",10,"MD","Gorgeous Wooden Chair","Pascale Quigley","Kshlerin DDS","8095 Dare Track",667.60,86.06,"Visa",false,74335,"Female",18.50,66.76,41.37
505050,"2-26-2021",true,"1:35:53","Beauty","Damonstad",7,"CO","Intelligent Rubber Computer","Amir Turner","Lakin, O'Connell and Monahan","915 Brekke Lake",352.45,true,"AMEX",true,30433,"Male","overriding",50.35,4768598
816012,"5-16-2021",true,"16:30:56","Baby & Shoes","Port Rico",10,"AK","Sleek Plastic Hat","Elias Strosin","Wiegand-Tillman","5013 Nicolette Fall",388.10,false,"Cash",false,61432,"Female",90.62,38.81,"compressing"
422824,"8-18-2021",2942297,"12:41:51","Health & Jewelery","Gradychester",1,"VT","Ergonomic Cotton Pants","Clinton Daugherty","Larkin-McClure","898 Barton Plaza",71.06,15.78,"Cash","transmit",81192,"Male",false,71.06,3983058
817072,"3-4-2021","programming","14:4:33","Garden & Shoes","Brakusland",3,"ID","Small Wooden Computer","Myah Marquardt MD","Kuphal, Spencer and Blanda","8105 Gregg Loop",22.38,"compress","Visa",false,65883,"Male",52.86,7.46,8705917
377269,"10-14-2021","feed","13:22:17","Sports & Kids","West Cordia",3,"VT","Awesome Plastic Chair","Lucious Mann","Kshlerin DDS","879 Leola Overpass",14.91,false,"EWallet",3748065,14471,"Male",true,4.97,33.39
224437,"7-4-2021","generate","7:58:33","Tools","North Rosa",2,"MN","Awesome Steel Table","Vincent Ortiz","Considine PhD","88685 Stark Radial",29.44,62.44,"MasterCard",7190128,99018,"Male","bypassing",14.72,91.82
965088,"8-8-2021","program","8:41:42","Movies & Kids","Elinorstad",2,"AK","Awesome Cotton Pants","Lucile Abernathy I","Auer V","71121 Wisozk Springs",33.74,47.68,"Visa",false,68375,"Female",79.92,16.87,15.48
107877,"10-4-2021",true,"16:28:10","Health","West Fredy",9,"OH","Awesome Plastic Chair","Dr. Johnson Crooks","Lakin, O'Connell and Monahan","8655 Leda Pines",101.79,true,"Cash",41.43,83593,"Male",false,11.31,true
367103,"10-24-2021",66.85,"9:35:26","Movies & Beauty","Skilesfort",6,"AK","Awesome Concrete Shirt","Ebony Volkman","Kuphal, Spencer and Blanda","1827 Hannah Knoll",293.22,"GB","AMEX",3789386,31706,"Female","compressing",48.87,2.48
587053,"8-2-2021","synthesizing","10:44:47","Tools","Dejaland",10,"MA","Fantastic Granite Table","Arno Purdy PhD","Considine PhD","924 Predovic Hill",677.80,"SMTP","AMEX",true,12686,"Male","pixel",67.78,99.86
848958,"10-13-2021",4052405,"12:52:11","Kids & Computers","Jevonstad",6,"MI","Rustic Granite Gloves","Vivien Jerde DDS","Kshlerin DDS","53380 Stark Squares",559.56,"back-end","MasterCard","pixel",26421,"Male",true,93.26,3370724
593210,"9-12-2021",67.71,"22:8:46","Industrial, Grocery & Home","Huelsmouth",6,"AZ","Fantastic Concrete Shoes","Doug Kirlin","Kuphal, Spencer and Blanda","8338 Waelchi Place",546.96,"overriding","EWallet","digital",30454,"Female",127789,91.16,"compressing"
355308,"5-7-2021",535716,"4:31:19","Toys & Tools","North Brandon",8,"NV","Rustic Rubber Car","Odell Durgan","Kuphal, Spencer and Blanda","63106 Geo Glen",437.04,"copy","MasterCard",94.04,54672,"Male",3.37,54.63,555233
543868,"10-24-2021",73.23,"6:26:16","Baby","New Earnest",9,"IA","Sleek Wooden Chair","Trycia Cassin","Wiegand-Tillman","9198 Jody Freeway",764.91,19.04,"Cash",15.14,51208,"Female",51.47,84.99,true
898915,"9-11-2021",false,"2:6:48","Grocery","Port Carolanneview",5,"RI","Incredible Plastic Pants","Tressie Hoppe","Lakin, O'Connell and Monahan","159 Marlen Harbors",413.75,"XML","Cash","digital",90313,"Female",false,82.75,false
946966,"7-2-2021",18.21,"22:37:35","Grocery, Music & Games","Gunnerfort",10,"NE","Ergonomic Granite Car","Sigrid Zemlak","Wiegand-Tillman","17764 Alysha Cliff",171.70,"SMS","EWallet","solid state",56104,"Female","navigate",17.17,63.25
177949,"6-16-2021",2291292,"17:15:40","Sports & Tools","Port Quinten",8,"TN","Incredible Plastic Computer","Mireille Mitchell","Parisian, Wolff and Gorczany","759 Erdman Street",504.96,"HTTP","MasterCard",15.58,38826,"Male",3345162,63.12,"XSS"
231925,"9-23-2021",74.09,"10:58:58","Tools & Beauty","Annabellport",2,"NY","Sleek Plastic Hat","Dr. Josianne Russel","Larkin-McClure","13838 Keira Mall",131.74,7959541,"Visa","programming",13986,"Female","pixel",65.87,"connect"
722260,"5-25-2021",7380012,"22:4:0","Sports, Grocery & Books","Eratown",8,"ND","Incredible Wooden Hat","Verla Bailey","Armstrong, Strosin and Altenwerth","5469 Raoul Ville",334.96,"program","AMEX","sensor",84196,"Male",5562206,41.87,30.11
472117,"10-20-2021","primary","7:36:50","Beauty","Hirthehaven",6,"NC","Fantastic Plastic Shoes","Miss Katheryn Kunze","Kshlerin DDS","68903 Hirthe Spurs",31.92,"copy","AMEX",true,22902,"Female",79.01,5.32,"auxiliary"
682455,"10-11-2021",false,"20:34:46","Computers & Books","Lake Rowland",2,"IN","Sleek Concrete Pants","Cicero Toy","Kshlerin DDS","446 Aaliyah Place",147.60,true,"MasterCard",5614097,24355,"Female",9.89,73.80,46.19
345813,"9-18-2021","sensor","8:45:47","Games, Computers & Sports","West Adrianaberg",5,"IL","Fantastic Concrete Shirt","Ardith Prosacco","Larkin-McClure","364 Cormier Groves",358.85,35.03,"MasterCard","quantifying",38876,"Female",5714390,71.77,3505885
642221,"10-18-2021",17.37,"4:32:16","Kids, Automotive & Health","South Dantown",7,"AR","Awesome Plastic Shoes","Vesta Spinka V","Larkin-McClure","526 Wehner Radial",675.85,"input","MasterCard",1421558,52663,"Female","back up",96.55,3959440
709852,"10-1-2021",5421745,"23:11:25","Baby, Movies & Toys","Andersonbury",7,"MN","Incredible Concrete Hat","Katlynn Pollich","Lakin, O'Connell and Monahan","3502 Katelyn Mountains",3.78,27.25,"MasterCard","auxiliary",16453,"Female","wireless",0.54,"navigate"
926188,"9-30-2021",true,"10:58:38","Sports","Lake Berryfort",4,"HI","Fantastic Granite Chair","Georgette Schowalter IV","Wiegand-Tillman","60987 Simone Springs",246.24,"synthesizing","AMEX",true,30914,"Male","open-source",61.56,"capacitor"
910392,"8-10-2021","transmitter","1:42:22","Outdoors, Grocery & Kids","Caspershire",2,"SC","Intelligent Granite Computer","Dr. Marlen West","Kuphal, Spencer and Blanda","404 Koch Stravenue",2.76,1659090,"MasterCard","wireless",72470,"Female","matrix",1.38,2232714
